User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
chrislomeli.dev,AKIAVBKOOK2ASRMRK4SA,2022-06-07T20:09:53Z,ec2.amazonaws.com,RunInstances,us-east-1,107.185.192.56,APN/1.0 HashiCorp/1.0 Terraform/1.2.2 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.25 (go1.17.6; darwin; arm64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-08ed390b2248eaabc""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0022f774911c1d690""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0da9ef2a289281b89""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0a3ea4c8ba56cef13""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0187cb3b8a8a12863""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0b7faa4157828194e""}]",19e159f6-625b-49c3-8293-75c30a88b85d,d01b20f5-3fb1-4203-8720-eba8aa0c13a5,false,AwsApiCall,346446255745,Management
chrislomeli.dev,AKIAVBKOOK2ASRMRK4SA,2022-06-07T20:09:53Z,ec2.amazonaws.com,RunInstances,us-east-1,107.185.192.56,APN/1.0 HashiCorp/1.0 Terraform/1.2.2 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.25 (go1.17.6; darwin; arm64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-08ed390b2248eaabc""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0022f774911c1d690""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-001726ccb1ec0ea4d""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-042f5e708f2dadfdb""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0187cb3b8a8a12863""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0b7faa4157828194e""}]",b1b35231-fa17-4d71-adad-1971f170cf75,dfd843d3-5fef-4156-9708-13c9508f659a,false,AwsApiCall,346446255745,Management
chrislomeli.dev,AKIAVBKOOK2ASRMRK4SA,2022-06-07T20:09:53Z,ec2.amazonaws.com,RunInstances,us-east-1,107.185.192.56,APN/1.0 HashiCorp/1.0 Terraform/1.2.2 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.25 (go1.17.6; darwin; arm64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-08ed390b2248eaabc""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0022f774911c1d690""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-047227062d6175581""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-00726cbe225005cdc""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0187cb3b8a8a12863""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0b7faa4157828194e""}]",85c621dd-627f-4bbc-8bb4-975d5059f22f,f0c033d9-20ef-45bd-8d52-1c67aab416d4,false,AwsApiCall,346446255745,Management
chrislomeli.dev,AKIAVBKOOK2ASRMRK4SA,2022-06-07T20:09:52Z,ec2.amazonaws.com,RunInstances,us-east-1,107.185.192.56,APN/1.0 HashiCorp/1.0 Terraform/1.2.2 (+https://www.terraform.io) terraform-provider-aws/dev (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.44.25 (go1.17.6; darwin; arm64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-08ed390b2248eaabc""},{""resourceType"":""AWS::EC2::Ami"",""resourceName"":""ami-0022f774911c1d690""},{""resourceType"":""AWS::EC2::NetworkInterface"",""resourceName"":""eni-0cf803e83e5381219""},{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-019ca83583a4bbb17""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""default""},{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0187cb3b8a8a12863""},{""resourceType"":""AWS::EC2::Subnet"",""resourceName"":""subnet-0b7faa4157828194e""}]",7f5ed3c9-4320-4c0c-a0e1-ff7daea54905,9022af54-0721-4c51-9d4e-b2bbc105c84a,false,AwsApiCall,346446255745,Management
,,2022-06-07T19:25:30Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AX7G4ETOR""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",93964340-1e33-492b-bcc3-6013630458aa,9477d36f-83c0-4fa6-99e3-99b9af0c2549,false,AwsApiCall,346446255745,Management
,,2022-06-07T18:27:15Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2A6NR4GIXM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",3749ba00-3aec-4b93-a549-ea1856b3a97f,703b3924-b97a-485d-b8f7-2b84343e9ee0,false,AwsApiCall,346446255745,Management
,,2022-06-07T17:26:00Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AWQDAKWFH""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",ad080723-7493-48ce-aa5c-691d878a2e40,b9019bb5-329b-4374-9b35-58284a4856e8,false,AwsApiCall,346446255745,Management
,,2022-06-07T16:24:33Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AXBHIIMUD""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",7dd6db0f-9fbd-415a-a012-0c887e74540a,ce2a0266-ab0b-421f-952d-ea22c312c118,false,AwsApiCall,346446255745,Management
,,2022-06-07T15:26:12Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AYA7QM26S""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",0cf8f0d0-0e46-4a99-99e3-3433ae1622e4,ff616ea2-1695-4f6e-bdbf-5e9ddfc38305,false,AwsApiCall,346446255745,Management
,,2022-06-07T14:25:02Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AQU4HPMUJ""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",d0297c9b-75fe-4cb6-8a53-90a6da48cfd7,f5af06d8-975a-4b23-a7f3-b0e99284358f,false,AwsApiCall,346446255745,Management
,,2022-06-07T13:25:46Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2A2LMP6EG4""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",90f81d76-54f2-48df-80fb-2ef3c172a379,0cda03aa-b1bb-417e-92d7-3b7404096048,false,AwsApiCall,346446255745,Management
,,2022-06-07T12:28:32Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AT4KTHAPF""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",f2320148-3e79-4c13-98e1-a4d22408b253,f070ddb2-380c-4e3c-8da9-477ff172acec,false,AwsApiCall,346446255745,Management
,,2022-06-07T11:25:44Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AYIGLFKM6""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",db0d1ad8-9b45-415a-bde7-63f8bb90e77a,76bfaf7d-2144-4aec-9d20-d11d03eed3fd,false,AwsApiCall,346446255745,Management
,,2022-06-07T10:23:48Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AUEL2XBXK""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",5ca7f82f-7906-403e-ad64-b17e2a392f2b,2d7c33aa-3108-4916-9aef-e17d40175a70,false,AwsApiCall,346446255745,Management
,,2022-06-07T09:26:06Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2ARWRTK7SH""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",9d12aaa3-05b2-4aa4-aaca-65d4ea2818aa,10db0743-dc52-4229-9d61-fc090562eb7c,false,AwsApiCall,346446255745,Management
,,2022-06-07T08:24:54Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2ASMMH3T6F""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",4a758799-4b5a-44c6-9995-c4173e9edcde,f6ba6dd5-6d66-476f-821a-921cc2da3d9b,false,AwsApiCall,346446255745,Management
,,2022-06-07T07:25:10Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2ASVDFTYWZ""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",a108ea35-f660-43a6-aa1f-2a1578a75f53,0625f302-4eff-4c86-9a39-6d4061e60282,false,AwsApiCall,346446255745,Management
,,2022-06-07T06:25:11Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AT3VAKFMG""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",3bf0e08e-84ae-4f93-aa82-632e3853b321,24a36014-abb8-4f01-9bfb-484a22b61917,false,AwsApiCall,346446255745,Management
,,2022-06-07T05:23:48Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2ARBXKEOYT""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",0f0dd256-f8ec-4c7f-81e0-a30507581dbb,3d3e6ba1-bafa-4729-8f1a-fc3b89669659,false,AwsApiCall,346446255745,Management
,,2022-06-07T04:25:44Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AXHEDEJN4""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",3da38781-0f78-4616-a4fa-020c9e18502a,9386f8d2-1aaf-4022-8300-9c80e187a8f1,false,AwsApiCall,346446255745,Management
,,2022-06-07T03:25:07Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AR5DIBQXV""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",970e8e5c-f92f-41c5-b879-316dc97c65cf,bc7d90b3-c82d-433e-972a-b4bd0407914b,false,AwsApiCall,346446255745,Management
,,2022-06-07T02:25:23Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AUOQB73XN""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",1f53cc61-fc56-4427-a406-4a1931f9ac24,1ac7ea08-5215-4c26-80c3-0fa256e857cc,false,AwsApiCall,346446255745,Management
,,2022-06-07T01:24:18Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2ATW3KUTXP""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",769868a4-54ba-458a-84ad-3f3d56c85a89,3b4305c4-5b19-4d65-8424-f9686b694b14,false,AwsApiCall,346446255745,Management
,,2022-06-07T00:25:17Z,sts.amazonaws.com,AssumeRole,us-east-1,rds.amazonaws.com,rds.amazonaws.com,,"[{""resourceType"":""AWS::IAM::AccessKey"",""resourceName"":""ASIAVBKOOK2AWEL4SPWV""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""arn:aws:sts::346446255745:assumed-role/AWSServiceRoleForRDS/CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""AROAVBKOOK2AUQK5IAE5N:CRUM""},{""resourceType"":""AWS::STS::AssumedRole"",""resourceName"":""CRUM""},{""resourceType"":""AWS::IAM::Role"",""resourceName"":""arn:aws:iam::346446255745:role/aws-service-role/rds.amazonaws.com/AWSServiceRoleForRDS""}]",87fad898-b3be-4b88-b32a-4ce0d80e3c13,cbe85521-a028-46e0-8dbd-e43dc6f2acbb,false,AwsApiCall,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,07f0d8f5-b9c6-4351-815b-832f52deb814,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,345d3fc6-a2fb-4056-a573-97a01c1d1a7b,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,3b8ddf28-54cc-414d-906c-30c0ecc3c8a4,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,474d9409-e089-4822-ada9-4a4cd3297726,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,53ac234a-ca4d-4e4e-937a-553aff36e821,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,54dfe033-c03f-4ad4-ad7f-6b08bcaa1e99,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,5814f216-2e5c-44f2-9962-189cfb9b2be9,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,5f66a32d-e24a-437b-b774-2cc49da3e699,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,60d494f9-8105-4198-af73-925377a55482,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,687520d2-fd7c-4d32-8d53-a2b6bde28982,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,6ff6e780-7b91-470b-8c37-1d7b9823e08e,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,cf635bf1-e4c5-4d0c-b20a-4aa49f97656a,false,AwsConsoleAction,346446255745,Management
chrislomeli.dev,ASIAVBKOOK2AZDTMMNX2,2022-06-07T00:06:27Z,billingconsole.amazonaws.com,GetTotal,us-east-1,107.185.192.56,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.61 Safari/537.36",,[],,d1931929-9ee3-4e80-9074-bb5924df7c34,false,AwsConsoleAction,346446255745,Management
